month  ;     ME1;     ME2;     ME3;     ME4;     ME5;     ME6;     ME7;     ME8;     ME9;    ME10
1962-04; 0.00517;0.005098;0.004844;0.005256;  0.0049;0.002841;0.004409;0.004638;0.004543;0.003844
1962-05;0.012634;0.008949; 0.00988;    0.01;0.010302;0.012012;0.008446;0.009197;0.006956;0.006241
1962-06;0.006757;0.005041;0.007992; 0.00461;0.006384;0.005285;0.007327;0.008172;0.005285;0.007174
1962-07;0.005565;0.005373;0.006053;0.004199;0.004303;0.002673;0.003505;0.003295;0.003612;0.004638
1962-08;0.001136;0.000676;0.001347;0.000882;0.001369;0.000475;0.001183;0.000458;0.000778;0.000441
1962-09;0.003564;0.005822;0.005155;  0.0053;0.004914;0.003758;0.002663;0.002725;0.003341;0.002034
1962-10; 0.00126;0.002088;0.000697; 0.00149;0.000824;0.000164;0.000306;0.000096; 0.00004;0.000161
1962-11;0.017583;0.022171;0.022261;0.021345;0.018333;0.018252;0.016978;0.017398;0.016926;0.010282
1962-12;0.000137; 0.00074;0.000328; 0.00061;  0.0006;0.000042;       0;0.000151;0.000177;0.000357
1963-01;  0.0113;0.012388;0.008686;0.006037;0.007022;0.003782;0.004238;0.003102; 0.00257;0.002144
1963-02;0.000016;0.000004;0.000207;0.000428;0.000139;0.000289; 0.00038;0.000228;0.000276; 0.00062
1963-03;0.000416;0.000159;0.000475;0.000313;0.000296;0.000234;0.000282; 0.00087; 0.00098; 0.00149
1963-04;0.000973;0.000784;0.002981;0.001056;0.001399;0.001347;0.001616;0.002314; 0.00207; 0.00248
1963-05;0.004186;0.001665;0.001521;0.001011; 0.00149;0.001274;0.000676;0.000361; 0.00093;0.000262
1963-06;0.000303;0.000104;0.000219;0.000441; 0.00038;0.000164; 0.00042;0.000216;0.000139;0.000396
1963-07; 0.00001;0.000024;0.000331;0.000079;0.000139;0.000404;0.000137;0.000237; 0.00001;0.000011
1963-08;0.000697;0.001149;0.002323;0.002683;0.003969;0.002025;0.003047;0.003306;0.003528;0.002746
1963-09;0.000001;0.000328; 0.00048;0.000388;0.000361;0.000292;0.000767;0.000346;0.000433;0.000083
1963-10;0.000024;0.000015;0.000724;0.000812;  0.0001;0.000289;0.000222; 0.00011;0.000324;0.001253
1963-11;0.000416;0.000445;0.000037; 0.00032;0.000146;0.000292;0.000003;0.000011;0.000004;0.000031
1963-12;0.000475;0.000102;       0;0.000012;0.000493;0.000012; 0.00038;0.000144; 0.00032;0.000671
1964-01;0.002125;0.001197;0.000681;0.000058;0.000548; 0.00018;0.000112;0.000164;0.000135;0.001005
1964-02; 0.00074;0.000586;0.000812;0.001109;0.000524; 0.00052;0.000876;0.000906;0.000412;0.000219
