month  ;     ME1;     ME2;     ME3;     ME4;     ME5;     ME6;     ME7;     ME8;     ME9;    ME10
1954-08;0.311407;0.101871;0.119521;0.000000;0.040568;0.049990;0.081733;0.088042;0.091753;0.115115
1954-09;0.067419;0.053629;0.023524;0.050961;0.114017;0.111399;0.152526;0.096627;0.158617;0.171282
1954-10;0.208203;0.104344;0.079100;0.100014;0.084060;0.117815;0.074208;0.094848;0.059055;0.078354
1954-11;0.073957;0.062350;0.000000;0.060851;0.067202;0.112521;0.104967;0.135158;0.174512;0.208481
1954-12;0.000000;0.051461;0.027608;0.117306;0.132664;0.137113;0.148777;0.162417;0.124778;0.097877
1955-01;0.153816;0.099948;0.039883;0.119133;0.098569;0.098471;0.078461;0.092957;0.095537;0.123225
1955-02;0.070455;0.152976;0.000000;0.293272;0.169541;0.000000;0.161224;0.059922;0.066910;0.025700
1955-03;0.025000;0.025000;0.025000;0.025000;0.025000;0.025000;0.400000;0.025000;0.400000;0.025000
1955-04;0.195813;0.084698;0.061024;0.033167;0.078402;0.073737;0.113111;0.106619;0.126252;0.127176
1955-05;0.170130;0.213989;0.000000;0.223012;0.087827;0.000000;0.000000;0.000000;0.068194;0.236848
1955-06;0.083089;0.062784;0.000000;0.000000;0.000000;0.000000;0.199377;0.156057;0.098692;0.400000
1955-07;0.119328;0.089719;0.043308;0.092845;0.099640;0.116608;0.107010;0.127976;0.131939;0.071627
1955-08;0.000000;0.116488;0.000000;0.157534;0.115763;0.116249;0.082163;0.089608;0.169706;0.152488
1955-09;0.135819;0.184392;0.096192;0.142686;0.115193;0.130947;0.069917;0.046969;0.064806;0.013079
1955-10;0.207516;0.185868;0.000000;0.003632;0.104232;0.141497;0.117022;0.082173;0.125580;0.032481
1955-11;0.129319;0.160405;0.097152;0.083984;0.076328;0.110650;0.049706;0.063086;0.102454;0.126916
1955-12;0.185819;0.052809;0.091854;0.126120;0.050772;0.126134;0.090952;0.110039;0.104153;0.061348
1956-01;0.117382;0.059608;0.025304;0.052527;0.055847;0.085982;0.136708;0.131367;0.134441;0.200834
1956-02;0.290658;0.124454;0.123819;0.066952;0.090013;0.058522;0.088294;0.071360;0.008903;0.077026
1956-03;0.206126;0.000000;0.000000;0.000000;0.000000;0.001686;0.193962;0.095792;0.142348;0.360085
1956-04;0.099448;0.064840;0.059974;0.081502;0.076672;0.124333;0.117853;0.119915;0.114763;0.140699
1956-05;0.400000;0.400000;0.025000;0.025000;0.025000;0.025000;0.025000;0.025000;0.025000;0.025000
1956-06;0.400000;0.341806;0.000000;0.000000;0.088379;0.000000;0.169815;0.000000;0.000000;0.000000
1956-07;0.080606;0.000000;0.029618;0.040462;0.069217;0.131550;0.135555;0.166735;0.170386;0.175872
1956-08;0.096233;0.060856;0.088299;0.103447;0.096309;0.117277;0.095535;0.097615;0.115725;0.128705
1956-09;0.377658;0.295967;0.027310;0.100776;0.134633;0.000000;0.063656;0.000000;0.000000;0.000000
1956-10;0.400000;0.106257;0.000000;0.000000;0.000000;0.000000;0.216465;0.000000;0.159385;0.117892
1956-11;0.097988;0.031394;0.031077;0.074292;0.066630;0.122031;0.122135;0.143801;0.134729;0.175923
1956-12;0.123664;0.102058;0.077973;0.099868;0.081011;0.108031;0.094592;0.113297;0.112473;0.087033
1957-01;0.400000;0.400000;0.025000;0.025000;0.025000;0.025000;0.025000;0.025000;0.025000;0.025000
1957-02;0.400000;0.126967;0.000000;0.000000;0.000000;0.000000;0.131972;0.001038;0.108535;0.231488
1957-03;0.083684;0.045531;0.047741;0.075173;0.084378;0.154215;0.119676;0.162559;0.129862;0.097181
1957-04;0.123194;0.043558;0.096345;0.088371;0.108253;0.107642;0.107674;0.115788;0.104051;0.105123
1957-05;0.273749;0.105123;0.123605;0.102948;0.126171;0.064580;0.078953;0.029771;0.067347;0.027754
1957-06;0.400000;0.400000;0.025000;0.025000;0.025000;0.025000;0.025000;0.025000;0.025000;0.025000
1957-07;0.337461;0.255498;0.000000;0.000000;0.000000;0.000000;0.156413;0.000000;0.250629;0.000000
1957-08;0.180255;0.000000;0.000000;0.087339;0.113750;0.153483;0.198169;0.064339;0.173661;0.029004
1957-09;0.082287;0.069222;0.047070;0.135772;0.087283;0.106711;0.106650;0.103669;0.137283;0.124053
1957-10;0.274054;0.078447;0.091860;0.085258;0.105888;0.108897;0.078027;0.026648;0.078656;0.072264
1957-11;0.138919;0.000000;0.000000;0.000000;0.000000;0.000000;0.158648;0.207959;0.113460;0.381014
1957-12;0.055910;0.051012;0.050612;0.113860;0.115404;0.122183;0.117796;0.123071;0.119012;0.131139
1958-01;0.205702;0.106170;0.127427;0.106317;0.106145;0.092714;0.071293;0.070503;0.063087;0.050642
1958-02;0.053463;0.096177;0.148586;0.243857;0.163002;0.083142;0.154599;0.019137;0.000000;0.038037
1958-03;0.152969;0.080411;0.108349;0.111723;0.115324;0.106335;0.101401;0.092583;0.051648;0.079258
1958-04;0.400000;0.066667;0.066667;0.066667;0.066667;0.066667;0.066667;0.066667;0.066667;0.066667
1958-05;0.400000;0.066667;0.066667;0.066667;0.066667;0.066667;0.066667;0.066667;0.066667;0.066667
1958-06;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000
1958-07;0.400000;0.066667;0.066667;0.066667;0.066667;0.066667;0.066667;0.066667;0.066667;0.066667
1958-08;0.279288;0.293341;0.000000;0.000000;0.024412;0.016282;0.108979;0.044202;0.154481;0.079015
1958-09;0.182310;0.074108;0.079946;0.086994;0.116676;0.129123;0.089501;0.090133;0.111926;0.039283
1958-10;0.234789;0.176437;0.135711;0.115392;0.075740;0.063145;0.063763;0.038651;0.055230;0.041141
1958-11;0.174705;0.136044;0.097963;0.109293;0.081613;0.084198;0.089611;0.052964;0.094913;0.078696
1958-12;0.313311;0.150512;0.079847;0.000000;0.000000;0.000000;0.085669;0.092623;0.145533;0.132504
1959-01;0.255101;0.141009;0.093183;0.068171;0.068590;0.070678;0.063721;0.095054;0.070683;0.073812
1959-02;0.076690;0.000000;0.000000;0.000000;0.000000;0.000000;0.209664;0.000000;0.313646;0.400000
1959-03;0.140746;0.090329;0.040197;0.058337;0.129054;0.123595;0.103189;0.104572;0.114837;0.095145
1959-04;0.089202;0.091523;0.011109;0.073262;0.100417;0.102160;0.132174;0.154547;0.121170;0.124436
1959-05;0.140561;0.045176;0.000000;0.099878;0.084056;0.141138;0.129756;0.077663;0.107203;0.174567
1959-06;0.112936;0.117020;0.064013;0.131601;0.069980;0.114358;0.099364;0.096798;0.096337;0.097592
1959-07;0.018122;0.063269;0.020137;0.169467;0.097675;0.135701;0.171768;0.120929;0.141175;0.061758
1959-08;0.151442;0.085427;0.122465;0.101160;0.030664;0.062801;0.112862;0.111419;0.124014;0.097747
1959-09;0.114362;0.103068;0.077116;0.138486;0.075576;0.102300;0.087151;0.082535;0.100977;0.118428
1959-10;0.174390;0.134772;0.092268;0.123651;0.112791;0.139817;0.128201;0.074342;0.019163;0.000605
1959-11;0.070609;0.090319;0.074659;0.102817;0.112489;0.110221;0.107366;0.145797;0.108511;0.077213
1959-12;0.125099;0.061662;0.099489;0.101848;0.076444;0.104489;0.091447;0.128950;0.102935;0.107638
1960-01;0.400000;0.343968;0.207051;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.048982
1960-02;0.143814;0.134373;0.000000;0.004898;0.115278;0.198590;0.187729;0.000000;0.074297;0.141022
1960-03;0.000000;0.000000;0.000000;0.073829;0.104483;0.162093;0.172008;0.207095;0.145939;0.134553
1960-04;0.162158;0.061713;0.081865;0.110628;0.057323;0.106300;0.079815;0.105749;0.091723;0.142727
1960-05;0.400000;0.400000;0.200000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
1960-06;0.400000;0.000000;0.108689;0.000000;0.000000;0.000000;0.161487;0.195615;0.134209;0.000000
1960-07;0.204706;0.103604;0.114674;0.109296;0.073560;0.090519;0.055932;0.073031;0.076587;0.098090
1960-08;0.133535;0.195890;0.078062;0.151477;0.137927;0.056022;0.120867;0.093553;0.032668;0.000000
1960-09;0.099757;0.394619;0.000000;0.019683;0.278438;0.000000;0.184944;0.000000;0.022559;0.000000
1960-10;0.128839;0.084855;0.111108;0.098948;0.099018;0.099875;0.090897;0.071276;0.112812;0.102371
1960-11;0.000000;0.000000;0.000000;0.227979;0.084287;0.000000;0.158181;0.374569;0.029878;0.125106
1960-12;0.001689;0.000000;0.023261;0.104423;0.124577;0.152600;0.151555;0.143799;0.168662;0.129434
1961-01;0.181015;0.064945;0.070378;0.068370;0.132001;0.085908;0.108739;0.100058;0.119472;0.069115
1961-02;0.400000;0.400000;0.000000;0.200000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
1961-03;0.400000;0.400000;0.000000;0.000000;0.000000;0.000000;0.200000;0.000000;0.000000;0.000000
1961-04;0.400000;0.134280;0.000000;0.000000;0.000000;0.012409;0.001729;0.065936;0.248341;0.137305
1961-05;0.400000;0.230626;0.095094;0.051055;0.017177;0.048409;0.012959;0.045834;0.029682;0.069164
1961-06;0.232734;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.400000;0.367266
1961-07;0.129128;0.005368;0.000000;0.040000;0.097315;0.094912;0.065547;0.174271;0.216123;0.177337
1961-08;0.050662;0.060538;0.041703;0.113344;0.108177;0.144151;0.126213;0.130226;0.119538;0.105447
1961-09;0.073870;0.057930;0.082499;0.099455;0.108001;0.112572;0.109432;0.123424;0.122926;0.109891
