month,y_true,y_pred,decile
1951-02,0.0040999999999999,0.0184622620072383,ME1
1951-02,0.0153,0.0018851280098836,ME10
1951-02,0.0038,0.0159580552580805,ME2
1951-02,0.0058,0.0043740339946904,ME3
1951-02,0.0124,0.0115092638100723,ME4
1951-02,0.0102,0.0020866953250124,ME5
1951-02,0.0086,-0.0021291384056143,ME6
1951-02,0.01,0.001661783174252,ME7
1951-02,0.0197,-0.0037893957575492,ME8
1951-02,0.0199,-0.0014428228877983,ME9
1951-03,-0.0703,-0.0082210416884193,ME1
1951-03,-0.0143,-0.0072089168427863,ME10
1951-03,-0.0421999999999999,-0.0185489717038737,ME2
1951-03,-0.047,-0.0256109763258599,ME3
1951-03,-0.0304,-0.0195511102996596,ME4
1951-03,-0.0322,-0.0091682156100221,ME5
1951-03,-0.0421,-0.0185123986848271,ME6
1951-03,-0.0366,-0.0112414874154784,ME7
1951-03,-0.0291,-0.0164192411731662,ME8
1951-03,-0.0255,-0.0128656292970043,ME9
1951-04,0.0411,0.0230237946964329,ME1
1951-04,0.0533,0.0076759871182521,ME10
1951-04,0.0409999999999999,0.0131444652772347,ME2
1951-04,0.0421,0.00455415704889,ME3
1951-04,0.0434,0.0071708621387592,ME4
1951-04,0.0472,0.007623521281555,ME5
1951-04,0.0428,0.0127899486127961,ME6
1951-04,0.0454,0.0112455379288693,ME7
1951-04,0.0484,0.0078950869917891,ME8
1951-04,0.0425,0.0133725580791366,ME9
1951-05,-0.0248,0.028413027081948,ME1
1951-05,-0.0243,0.01689438026822,ME10
1951-05,-0.0479,0.0135604165644663,ME2
1951-05,-0.0288,0.0171662153999247,ME3
1951-05,-0.0326,0.02176522285362,ME4
1951-05,-0.0208,0.0155239987598449,ME5
1951-05,-0.0223,0.0257549909338577,ME6
1951-05,-0.0179,0.017685113185779,ME7
1951-05,-0.0243,0.0218083068058887,ME8
1951-05,-0.013,0.0192713853245489,ME9
1951-06,-0.0686,0.0173137665608174,ME1
1951-06,-0.0179,0.016583374298457,ME10
1951-06,-0.0646,0.0121100477284784,ME2
1951-06,-0.0665,0.0110099878721842,ME3
1951-06,-0.0499,0.0146143213087801,ME4
1951-06,-0.054,0.0176084386371711,ME5
1951-06,-0.0653,0.0167831069517852,ME6
1951-06,-0.0436,0.0163021884129066,ME7
1951-06,-0.0363,0.0146795264809482,ME8
1951-06,-0.024,0.0173269209257557,ME9
1951-07,0.0383,0.0251261022970728,ME1
1951-07,0.0713999999999999,0.0018598084644496,ME10
1951-07,0.0453,0.0200207841587105,ME2
1951-07,0.0684,0.006622507599369,ME3
1951-07,0.0608,0.0113288480858196,ME4
1951-07,0.0574,0.0059983556892018,ME5
1951-07,0.0602,0.0093906181853457,ME6
1951-07,0.0728,0.0066649373007834,ME7
1951-07,0.0761,0.000757513122893,ME8
1951-07,0.0726,0.0031327919985969,ME9
1951-08,0.0677,0.0073824421564032,ME1
1951-08,0.0463,0.0240909897522214,ME10
1951-08,0.0544,0.0101022885528289,ME2
1951-08,0.0507,0.0105147509597548,ME3
1951-08,0.0487,0.017604012626819,ME4
1951-08,0.0562999999999999,0.0118784321105636,ME5
1951-08,0.0443,0.0208933960321992,ME6
1951-08,0.0375,0.0223889164890145,ME7
1951-08,0.0365,0.0197673974480181,ME8
1951-08,0.0369,0.0199858303295702,ME9
1951-09,0.0116,0.0521066541353031,ME1
1951-09,0.0,0.0268489359769751,ME10
1951-09,0.0311,0.0416699348193994,ME2
1951-09,0.0387,0.0390340540189266,ME3
1951-09,0.0289999999999999,0.0522043939114881,ME4
1951-09,0.0227,0.0391745704731895,ME5
1951-09,0.0218,0.0560741935216537,ME6
1951-09,0.0216,0.0432515264029671,ME7
1951-09,0.0253,0.0431222748124682,ME8
1951-09,0.021,0.0334352783997622,ME9
